design_id,design_type,rtl_chars,module_count,num_specs,avg_syntax,avg_functionality,total_proven,total_falsified,total_undetermined,avg_tool_calls,avg_jg_iterations,avg_wall_time_s,total_wall_time_s
ns_50-w_128-opd_4-2,,0,0,3,0.6666666666666666,0.6666666666666666,2,0,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_4-3,,0,0,3,0.6666666666666666,0.6666666666666666,3,0,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_4-4,,0,0,3,0.6666666666666666,0.6666666666666666,2,0,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_4-5,,0,0,3,0.6666666666666666,0.6666666666666666,4,0,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_5-0,,0,0,3,1.0,0.696969696969697,53,10,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_5-1,,0,0,3,1.0,0.3333333333333333,50,2,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_5-2,,0,0,3,0.6666666666666666,0.6666666666666666,2,0,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_5-3,,0,0,3,0.6666666666666666,0.5,2,1,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_5-4,,0,0,3,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
ns_50-w_128-opd_5-5,,0,0,3,1.0,0.6666666666666666,3,5,0,0.0,0.0,0.0,0.0
